"entered.date","enterer","date","time","observer","plant","sex","exclosure","position","pre","m1","m2.early","m2.late","f.early","f.late","post","abort","imm","notes","projected","osr.0.f","osr.1.f","osr.2.f","osr.3.f","osr.4.f","osr.5.f","osr.patch.f","osr.0.m","osr.1.m","osr.2.m","osr.3.m","osr.4.m","osr.5.m","osr.patch.m","size.0.f","size.1.f","size.2.f","size.3.f","size.4.f","size.5.f","size.patch.f","size.0.m","size.1.m","size.2.m","size.3.m","size.4.m","size.5.m","size.patch.m"
NA,NA,2014-07-05,NA,NA,"A181","H",9,11,2,0,0,0,0,0.74,1.26,NA,NA,"projected backward 1 day",-1,0.156985871271586,0.166666666666667,0.340064821740214,0.50767987065481,0.166666666666667,NA,0.317129316181449,0.408091468777485,0.366666666666667,0.502567200241619,0.38572806171649,0.25,NA,0.430331753554502,6.37,12,40.11,12.37,3,0,73.85,11.37,15,33.11,10.37,4,0,73.85
NA,NA,2014-07-05,NA,NA,"A2275","H",9,12,1,2,0.18,0.32,0.5,0,0,NA,NA,"projected backward 1 day",-1,1,0.166666666666667,0.16008537886873,0.251949117767747,0.4881003894418,0.166666666666667,0.317129316181449,NA,0.409090909090909,0.366948601171112,0.633275762809442,0.390773405698779,0.25,0.430331753554502,2,9,9.37,24.37,23.11,6,73.85,0,11,15.37,17.37,22.11,8,73.85
NA,NA,2014-07-05,NA,NA,"A2081","H",9,13,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.166666666666667,0.400291120815138,NA,0.388473852721451,0.272547356516822,0.317129316181449,NA,0.25,0.358322744599746,NA,0.397424103035879,0.546351780049348,0.430331753554502,0,6,13.74,0,18.74,35.37,73.85,0,8,15.74,0,21.74,28.37,73.85
NA,NA,2014-07-05,NA,NA,"D51","H",9,14,1,1,1,0,0,0.74,1.26,NA,NA,"projected backward 1 day",-1,0.166666666666667,0.465549348230912,0.161681487469685,0.396298312465977,0.308684110731892,NA,0.317129316181449,0.3,0.348710990502035,0.34279814145586,0.431778929188256,0.633275762809442,NA,0.430331753554502,6,10.74,12.37,18.37,26.37,0,73.85,5,14.74,19.37,17.37,17.37,0,73.85
NA,NA,2014-07-05,NA,NA,"A2093","H",9,15,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,0.166666666666667,0.156985871271586,0.459016393442623,0.24260138838144,0.166666666666667,NA,0.317129316181449,0.25,0.408091468777485,0.393646838990969,0.561534861956013,0.3,NA,0.430331753554502,3,6.37,31.11,27.37,6,0,73.85,4,11.37,32.11,21.37,5,0,73.85
NA,NA,2014-07-05,NA,NA,"A1618","H",9,16,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,1,0.163309744148068,0.828885400313972,0.305431645237471,0.166666666666667,0.317129316181449,NA,NA,0.38452787258248,0.465549348230912,0.502567200241619,0.277777777777778,0.430331753554502,0,2,18.37,6.37,38.11,9,73.85,0,0,26.37,5.37,33.11,9,73.85
NA,NA,2014-07-05,NA,NA,"A40","H",9,17,1,0,0,0,0,0.37,0.63,NA,NA,"projected backward 1 day",-1,0.166666666666667,0.166666666666667,0.465549348230912,0.430749682337992,0.166666666666667,0.308684110731892,0.317129316181449,0.25,0.3,0.348710990502035,0.392478302796528,0.416666666666667,0.633275762809442,0.430331753554502,3,6,10.74,15.74,12,26.37,73.85,4,5,14.74,20.74,12,17.37,73.85
NA,NA,2014-07-05,NA,NA,"A1520","H",9,18,1,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.166666666666667,0.480408858603066,0.285714285714286,0.24260138838144,NA,0.317129316181449,NA,0.277777777777778,0.390088945362135,0.366666666666667,0.626020685900925,NA,0.430331753554502,0,9,23.48,14,27.37,0,73.85,0,9,31.48,15,18.37,0,73.85
NA,NA,2014-07-05,NA,NA,"A2263","H",9,19,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.166666666666667,0.411962931760741,0.400291120815138,0.24260138838144,0.166666666666667,0.317129316181449,NA,0.25,0.419610670511896,0.358322744599746,0.561534861956013,0.3,0.430331753554502,0,3,23.74,13.74,27.37,6,73.85,0,4,27.74,15.74,21.37,5,73.85
NA,NA,2014-07-05,NA,NA,"D15","H",9,20,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.166666666666667,0.166666666666667,0.536051715564396,0.156985871271586,0.264268960125098,0.317129316181449,NA,0.25,0.3,0.358357527996682,0.408091468777485,0.544773578481444,0.430331753554502,0,3,6,20.11,6.37,38.37,73.85,0,4,5,24.11,11.37,29.37,73.85
NA,NA,2014-07-05,NA,NA,"A3267","H",9,21,1,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.828885400313972,0.166666666666667,0.38979447200567,0.285714285714286,0.24260138838144,0.317129316181449,NA,0.465549348230912,0.269230769230769,0.397105382180009,0.366666666666667,0.626020685900925,0.430331753554502,0,6.37,12,14.11,14,27.37,73.85,0,5.37,13,22.11,15,18.37,73.85
NA,NA,2014-07-05,NA,NA,"A1255","H",9,22,1,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.828885400313972,0.166666666666667,0.235344458707745,0.465549348230912,0.235100428054001,0.317129316181449,NA,0.465549348230912,0.25,0.388746803069054,0.348710990502035,0.558784085829236,0.430331753554502,0,6.37,3,23.37,10.74,30.37,73.85,0,5.37,4,27.37,14.74,22.37,73.85
NA,NA,2014-07-05,NA,NA,"A424","H",9,23,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,NA,0.441119063109954,0.465549348230912,0.16008537886873,0.264268960125098,0.317129316181449,NA,NA,0.34794711203897,0.348710990502035,0.366948601171112,0.544773578481444,0.430331753554502,0,0,15.37,10.74,9.37,38.37,73.85,0,0,14.37,14.74,15.37,29.37,73.85
NA,NA,2014-07-05,NA,NA,"A2313","H",9,24,3,0,0.18,0.32,0.5,0.74,1.26,NA,NA,"projected backward 1 day",-1,0.828885400313972,NA,0.166666666666667,0.162654521795706,0.426894343649947,0.235100428054001,0.317129316181449,0.465549348230912,NA,0.25,0.350515463917526,0.397424103035879,0.558784085829236,0.430331753554502,6.37,0,3,15.37,18.74,30.37,73.85,5.37,0,4,20.37,21.74,22.37,73.85
NA,NA,2014-07-05,NA,NA,"A3432","H",10,4,0,1,0.36,0.64,1,0,0,NA,NA,"projected backward 1 day",-1,NA,0.105932203389831,0.265861027190332,0,0.5,0,0.193179317931793,NA,0,0.0891662951404369,0.171232876712329,0.5,0,0.078740157480315,0,9.44,19.86,8.13,5,3.02,45.45,0,11.14,22.43,5.84,1,4.04,44.45
NA,NA,2014-07-05,NA,NA,"A1850","H",10,5,0,0,0.36,0.64,1,0,0,NA,NA,"projected backward 1 day",-1,0.88,NA,0,0.204081632653061,0,0,0.193179317931793,1,0,0,0.112951807228916,0,0,0.078740157480315,6,0,10.84,17.15,8.44,3.02,45.45,2,5.42,8.83,13.28,10.88,4.04,44.45
NA,NA,2014-07-05,NA,NA,"A450","H",10,9,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0,0,0.105932203389831,0,0.554921540656205,0.193179317931793,NA,0,0,0,0.152671755725191,0.200642054574639,0.078740157480315,0,5.42,5.73,9.44,10.84,14.02,45.45,0,6.84,7.46,11.14,6.55,12.46,44.45
NA,NA,2014-07-05,NA,NA,"A1103","H",10,13,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,NA,0,0,0.0659195781147001,0.707272727272727,0.193179317931793,NA,NA,0,0,0.0734753857457752,0.296912114014252,0.078740157480315,0,0,8.13,11.15,15.17,11,45.45,0,0,10.26,12.16,13.61,8.42,44.45
NA,NA,2014-07-05,NA,NA,"A2158","H",10,17,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,NA,0,0,0.554675118858954,0.88,0.193179317931793,NA,NA,0,0.043956043956044,0.0529661016949153,1,0.078740157480315,0,0,8.13,25.01,6.31,6,45.45,0,0,10.26,22.75,9.44,2,44.45
NA,NA,2014-07-05,NA,NA,"A117","H",10,19,4,0,0.18,0.32,0.5,0,0,NA,NA,"projected backward 1 day",-1,0.5,0,0,0.31353919239905,0,0.23094688221709,0.193179317931793,0.5,0.171232876712329,0,0.147710487444609,0,0,0.078740157480315,5,8.13,5.73,16.84,5.42,4.33,45.45,1,5.84,10.17,13.54,6.84,7.06,44.45
NA,NA,2014-07-05,NA,NA,"A248","H",10,21,0,0,1,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0,0.19040365575019,0,0,0.607938044530494,0.193179317931793,NA,0,0.219298245614035,0,0,0.22075055187638,0.078740157480315,0,3.02,13.13,13.55,5.42,10.33,45.45,0,4.04,6.84,12.25,12.26,9.06,44.45
NA,NA,2014-07-05,NA,NA,"E10","H",10,23,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,NA,0,0.157828282828283,0,0.607938044530494,0.193179317931793,NA,NA,0,0.146198830409357,0,0.138121546961326,0.078740157480315,0,0,3.02,15.84,16.26,10.33,45.45,0,0,4.04,10.26,15.67,14.48,44.45
NA,NA,2014-07-05,NA,NA,"A553","H",11,2,1,0,0.18,0.32,0.5,0,0,NA,NA,"projected backward 1 day",-1,0.905759162303665,0,0.649242028227914,0.437684003925417,0.532258064516129,0.0698324022346369,0.443887596205477,0.375,0,0.743099787685775,0.801940177849636,0.226477024070022,0.378313253012048,0.402101068646984,3.82,8.13,19.13,10.19,7.44,7.16,55.87,4,7.55,4.71,12.37,18.28,8.3,55.21
NA,NA,2014-07-05,NA,NA,"A444","H",11,3,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.072992700729927,0.367688022284123,0.598393574297189,0.959156785243742,0.329881656804734,0.443887596205477,NA,0.292397660818713,0.370851370851371,0.640308582449373,0,0.503809040121889,0.402101068646984,0,6.85,17.95,9.96,7.59,13.52,55.87,0,1.71,13.86,10.37,9.58,19.69,55.21
NA,NA,2014-07-05,NA,NA,"A1349","H",11,5,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.967567567567568,0.311515151515152,0.444943820224719,0.151057401812689,0.0698324022346369,0.443887596205477,NA,0.375,0.489955357142857,0.525629077353215,0.225089605734767,0.364692218350755,0.402101068646984,0,11.1,16.5,17.8,3.31,7.16,55.87,0,4,17.92,10.73,13.95,8.61,55.21
NA,NA,2014-07-05,NA,NA,"A545","H",11,6,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,0.166666666666667,0.580645161290323,0.163771712158809,0.652792990142388,0.583499005964215,0,0.443887596205477,0.5,0.779661016949153,0.288202692003167,0.241254523522316,0.450485436893204,0.562300319488818,0.402101068646984,3,6.82,16.12,9.13,20.12,0.68,55.87,1,5.31,12.63,16.58,10.3,9.39,55.21
NA,NA,2014-07-05,NA,NA,"A528","H",11,7,0,0,0.18,0.32,0.5,0,0,NA,NA,"projected backward 1 day",-1,0.88,0.323809523809524,0.615553121577218,0.383161512027491,0,NA,0.443887596205477,1,0.427009646302251,0.248660235798499,0.631847133757962,0,NA,0.402101068646984,3,19.95,18.26,11.64,3.02,0,55.87,1,15.55,18.66,15.7,4.3,0,55.21
NA,NA,2014-07-05,NA,NA,"A49","H",11,8,1,1,2.18,0.32,0.5,0,0,NA,NA,"projected backward 1 day",-1,1,0.465549348230912,0.455615942028986,0.360655737704918,0.140056022408964,0,0.443887596205477,NA,0.830309498399146,0.22766078542971,0.363344051446945,0.728,0,0.402101068646984,7.28,5.37,22.08,10.98,7.14,3.02,55.87,0,9.37,17.57,18.66,5,4.61,55.21
NA,NA,2014-07-05,NA,NA,"E22","H",11,10,0,1,0,0,0.79,0.58,0.63,NA,NA,"projected backward 1 day",-1,0.580645161290323,0.523333333333333,0.135648399348888,0.634920634920635,0,NA,0.443887596205477,0.828,0.770949720670391,0.118203309692671,0.429370629370629,0.562300319488818,NA,0.402101068646984,6.82,6,18.43,23.94,0.68,0,55.87,5,5.37,21.15,14.3,9.39,0,55.21
NA,NA,2014-07-05,NA,NA,"A2118","H",11,11,0,0,0.18,0.32,0.5,0.37,0.63,NA,NA,"projected backward 1 day",-1,0.5,0.964980544747082,0.428141459744169,0.0909918107370337,0,NA,0.443887596205477,0.833333333333333,1,0.368305209097579,0.637478108581436,0,NA,0.402101068646984,5,10.28,26.58,10.99,3.02,0,55.87,3,1,40.89,5.71,4.61,0,55.21
NA,NA,2014-07-05,NA,NA,"A74","H",11,12,0,0,0,0,0,0.37,0.63,NA,NA,"projected backward 1 day",-1,0,0.959156785243742,0.546531302876481,0.399737876802097,0.32626188734455,0.0698324022346369,0.443887596205477,0.828885400313972,0,0.8,0.112968820605513,0.758409785932722,0.089126559714795,0.402101068646984,0.37,7.59,11.82,15.26,13.67,7.16,55.87,6.37,3.02,5,22.13,13.08,5.61,55.21
NA,NA,2014-07-05,NA,NA,"A1521","H",11,13,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0,0.454175152749491,0.336548767416935,0.147232037691402,0.790322580645161,0.443887596205477,NA,0,0.776947705442903,0.219279661016949,0.22202486678508,0.538011695906433,0.402101068646984,0,1.14,9.82,9.33,16.98,18.6,55.87,0,0.31,9.37,18.88,11.26,15.39,55.21
NA,NA,2014-07-05,NA,NA,"C50","H",11,14,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.478839177750907,0.36075205640423,0.430981595092025,0.768888888888889,NA,0.443887596205477,0.783382789317507,0.283950617283951,0.524614254224835,0.146198830409357,0.506348020911128,NA,0.402101068646984,0,8.27,17.02,26.08,4.5,0,55.87,3.37,14.58,13.61,10.26,13.39,0,55.21
NA,NA,2014-07-05,NA,NA,"A1396","H",11,15,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.532563891178895,0.692011549566891,0.207221350078493,0,NA,0.443887596205477,NA,0.274348422496571,0.711775043936731,0.118694362017804,0,NA,0.402101068646984,0,12.13,20.78,19.11,3.85,0,55.87,0,14.58,22.76,16.85,1.02,0,55.21
NA,NA,2014-07-05,NA,NA,"A1187","H",11,19,1,0,0,0,0.79,0.58,0.63,NA,NA,"projected backward 1 day",-1,0.580645161290323,0,0.644110275689223,0.514018691588785,0.246115599751398,0,0.443887596205477,0.75,0,0.475816993464052,0.569129480614484,0.159362549800797,0,0.402101068646984,6.82,0.31,15.96,12.84,16.09,3.85,55.87,2,3.02,22.95,13.67,12.55,1.02,55.21
NA,NA,2014-07-05,NA,NA,"A3265","H",11,21,0,0,0,0,0.79,0.21,0,NA,NA,"projected backward 1 day",-1,0.166666666666667,0,0.49748743718593,0.601454064771976,0.414270500532481,0.451108213820078,0.443887596205477,0.785,0,0.770949720670391,0.635607321131448,0.37951411687459,0.318471337579618,0.402101068646984,3,3.33,7.96,15.13,18.78,7.67,55.87,4,13.88,5.37,12.02,15.23,4.71,55.21
NA,NA,2014-07-05,NA,NA,"A1604","H",11,22,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.580645161290323,0.138121546961326,0.624122527121889,0.602189781021898,0.21063829787234,0.443887596205477,NA,0.75,0.189156626506024,0.61150234741784,0.856666666666667,0.147383935151069,0.402101068646984,0,6.82,3.62,15.67,10.96,18.8,55.87,0,2,16.6,17.04,6,13.57,55.21
NA,NA,2014-07-05,NA,NA,"A300","H",11,24,0,1,1,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.166666666666667,0.390147783251232,0.387596899224806,0.794504865483686,0.21063829787234,0.443887596205477,NA,0.785,0.0944584382871537,0.547390841320554,0.842360549717057,0.147383935151069,0.402101068646984,0,3,10.15,6.45,17.47,18.8,55.87,0,4,15.88,9.39,12.37,13.57,55.21
NA,NA,2014-07-05,NA,NA,"A2180","H",12,1,0,0,0.18,0.32,0.5,0,0,NA,NA,"projected backward 1 day",-1,0.88,NA,0.615796519410977,0.360613810741688,0.587349397590361,0.471910112359551,0.521527777777778,1,0.166666666666667,0.493894165535957,0.51050514081359,0.59304347826087,0.309825195901145,0.481930996863494,3,0,7.47,15.64,19.92,11.57,57.6,1,3,7.37,22.37,23,16.59,73.33
NA,NA,2014-07-05,NA,NA,"A1890","H",12,2,0,1,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,1,1,0.580645161290323,0.39820527201346,0.392466585662211,0.656871218668971,0.521527777777778,NA,NA,0.4,0.477636438243742,0.596306068601583,0.383600377002828,0.481930996863494,4.1,0.82,6.82,17.83,16.46,11.57,57.6,0,0,5,24.37,22.74,21.22,73.33
NA,NA,2014-07-05,NA,NA,"A2292","H",12,3,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.492935635792779,0.5,0.511801242236025,0.71395881006865,0.463768115942029,0.521527777777778,0.166666666666667,0.554360812425329,0.785,0.526854219948849,0.833333333333333,0.367524465386009,0.481930996863494,0,6.37,5,16.1,8.74,21.39,57.6,3,8.37,4,27.37,3,27.59,73.33
NA,NA,2014-07-05,NA,NA,"A3451","H",12,4,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.949295774647887,0.329588014981273,0.449856733524355,0.596754057428215,0.50609756097561,0.521527777777778,NA,1,0.357689631176061,0.553599011430337,0.547899159663865,0.193798449612403,0.481930996863494,0,7.1,8.01,27.92,8.01,6.56,57.6,0,1,14.37,32.37,17.85,7.74,73.33
NA,NA,2014-07-05,NA,NA,"A1421","H",12,5,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,1,1,0.386895475819033,0.496240601503759,0.334742180896027,0.609535304767652,0.521527777777778,NA,NA,0.4,0.793309438470729,0.46160064672595,0.447264076130056,0.481930996863494,0.82,4.92,12.82,10.64,11.83,16.57,57.6,0,0,15,8.37,24.74,25.22,73.33
NA,NA,2014-07-05,NA,NA,"A535","H",12,6,0,0,0,0,0.79,0.58,0.63,NA,NA,"projected backward 1 day",-1,0.148367952522255,0.5,0.523333333333333,0.647887323943662,0.511502029769959,0.497442455242967,0.521527777777778,0.493894165535957,0.52,0.591711120229791,0.5,0.16366612111293,0.529603122966818,0.481930996863494,3.37,5,12,14.2,7.39,15.64,57.6,7.37,7,24.37,7,12.22,15.37,73.33
NA,NA,2014-07-05,NA,NA,"A1348","H",12,7,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.166666666666667,0.574375247917493,0.514235654840123,0.50609756097561,NA,0.521527777777778,NA,0.25,0.519137091162143,0.545509893455099,0.193798449612403,NA,0.481930996863494,0,3,25.21,22.83,6.56,0,57.6,0,4,28.74,32.85,7.74,0,73.33
NA,NA,2014-07-05,NA,NA,"A1695","H",12,8,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,1,0.42375366568915,0.574105621805792,0.532286212914485,0.678571428571429,0.34324942791762,0.521527777777778,NA,0.4,0.765264586160109,0.538711776187378,0.451991614255765,0.395229982964225,0.481930996863494,0.82,13.64,11.74,11.46,11.2,8.74,57.6,0,15,7.37,15.37,23.85,11.74,73.33
NA,NA,2014-07-05,NA,NA,"A1223","H",12,9,0,0,0.18,0.32,1.29,0.21,0,NA,NA,"projected backward 1 day",-1,0.5,0.148367952522255,0.404444444444444,0.934065934065934,0.507718696397942,0.545138888888889,0.521527777777778,0.785,0.493894165535957,0.527872582480091,1,0.286160249739854,0.529603122966818,0.481930996863494,5,3.37,9,5.46,17.49,17.28,57.6,4,7.37,26.37,1,19.22,15.37,73.33
NA,NA,2014-07-05,NA,NA,"B4","H",12,10,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.16008537886873,0.61042654028436,0.685813751087903,0.497442455242967,NA,0.521527777777778,NA,0.50229990800368,0.595,0.16366612111293,0.529603122966818,NA,0.481930996863494,0,9.37,21.1,11.49,15.64,0,57.6,0,21.74,24,12.22,15.37,0,73.33
NA,NA,2014-07-05,NA,NA,"A2222","H",12,11,0,0,0,0,0,0.37,0.63,NA,NA,"projected backward 1 day",-1,0.166666666666667,0.542124542124542,0.509160305343511,0.72112676056338,0.34324942791762,NA,0.521527777777778,0.25,0.833333333333333,0.518493611297915,0.474044265593561,0.395229982964225,NA,0.481930996863494,3,5.46,26.2,14.2,8.74,0,57.6,4,3,29.74,24.85,11.74,0,73.33
NA,NA,2014-07-05,NA,NA,"A250","H",12,12,0,0,0.18,0.32,0.5,0.37,0.63,NA,NA,"projected backward 1 day",-1,0.454175152749491,0.345549738219895,0.408983451536643,1,0.585683297180043,0.406353408338848,0.521527777777778,0.454545454545455,0.718535469107552,0.5,NA,0.442317380352645,0.479588556734169,0.481930996863494,9.82,3.82,8.46,6.56,13.83,15.11,57.6,11,4.37,7,0,19.85,31.11,73.33
NA,NA,2014-07-05,NA,NA,"A3297","H",12,13,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.6425,0.16008537886873,0.560292326431182,0.601783060921248,0.576508620689655,0.521527777777778,NA,0.713846153846154,0.50229990800368,0.164257555847569,0.5625,0.529603122966818,0.481930996863494,0,8,9.37,8.21,13.46,18.56,57.6,0,13,21.74,15.22,8,15.37,73.33
NA,NA,2014-07-05,NA,NA,"A496","H",12,14,0,0,0.18,0.32,1.29,0.95,1.26,NA,NA,"projected backward 1 day",-1,0.166666666666667,0.934065934065934,0.357536764705882,0.94578313253012,0.556933483652762,NA,0.521527777777778,0.50661099512874,0.682222222222222,0.401438378555083,0.375,0.529603122966818,NA,0.481930996863494,6,5.46,21.76,6.64,17.74,0,57.6,14.37,9,30.59,4,15.37,0,73.33
NA,NA,2014-07-05,NA,NA,"A1849","H",12,15,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,0.461206896551724,0.542124542124542,0.459337964854924,0.569527611443779,0.6425,NA,0.521527777777778,0.833333333333333,0.25,0.465225014611338,0.467855661551224,0.58,NA,0.481930996863494,4.64,5.46,24.47,15.03,8,0,57.6,3,4,34.22,24.11,8,0,73.33
NA,NA,2014-07-05,NA,NA,"A1485","H",12,16,0,0,0,0,0,0.37,0.63,NA,NA,"projected backward 1 day",-1,0.166666666666667,0.454175152749491,0.408983451536643,0.954377311960543,0.404624277456647,0.576200417536534,0.521527777777778,0.718535469107552,0.454545454545455,0.5,0.111607142857143,0.397105382180009,0.591711120229791,0.481930996863494,3,9.82,8.46,8.11,13.84,14.37,57.6,4.37,11,7,4.48,22.11,24.37,73.33
NA,NA,2014-07-05,NA,NA,"A2215","H",12,17,1,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,0.88,0.166666666666667,0.458383594692401,0.521988527724665,0.905759162303665,0.556933483652762,0.521527777777778,0.682222222222222,0.50661099512874,0.372191606612972,0.4,1,0.529603122966818,0.481930996863494,3,6,16.58,10.46,3.82,17.74,57.6,9,14.37,23.59,10,1,15.37,73.33
NA,NA,2014-07-05,NA,NA,"A261","H",12,18,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,1,0.377865612648221,0.514331210191083,0.398909586551567,0.954545454545454,NA,0.521527777777778,NA,0.470480549199085,0.416586306653809,0.557965594614809,0.375,NA,0.481930996863494,2.46,12.65,12.56,22.01,7.92,0,57.6,0,21.85,20.74,26.74,4,0,73.33
NA,NA,2014-07-05,NA,NA,"A2083","H",12,19,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.345549738219895,0.606784519827998,0.21969696969697,0.691499522445081,0.6425,0.521527777777778,NA,0.765264586160109,0.333675564681725,0.397105382180009,0.597434331093464,0.58,0.481930996863494,0,7.64,20.93,10.56,10.47,8,57.6,0,7.37,19.48,22.11,16.37,8,73.33
NA,NA,2014-07-05,NA,NA,"A1484","H",12,20,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0.465875370919881,0.487106017191977,0.5028427037271,0.166666666666667,0.61873840445269,0.521527777777778,NA,0.456391875746714,0.412732095490716,0.645789839944328,0.214285714285714,0.558338423946243,0.481930996863494,0,6.74,10.47,15.83,3,21.56,57.6,0,16.74,18.85,14.37,7,16.37,73.33
NA,NA,2014-07-05,NA,NA,"A75","H",12,21,1,1,0,0,0,0.37,0.63,NA,NA,"projected backward 1 day",-1,0.81592039800995,0.64079822616408,0.42375366568915,0.166666666666667,0.435560231457128,0.954545454545454,0.521527777777778,0.111607142857143,0.193798449612403,0.603716344330679,0.494623655913978,0.526598122485472,0.375,0.481930996863494,2.01,9.02,13.64,6,19.01,7.92,57.6,4.48,7.74,26.37,8.37,22.37,4,73.33
NA,NA,2014-07-05,NA,NA,"A197","H",12,22,0,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,1,0.556564822460776,0.311377245508982,0.905759162303665,0.629605688429218,0.521527777777778,NA,NA,0.518143459915612,0.39827539746699,0.682222222222222,0.538711776187378,0.481930996863494,0,2.82,12.11,23.38,3.82,15.47,57.6,0,0,11.85,37.11,9,15.37,73.33
NA,NA,2014-07-05,NA,NA,"A2122","H",12,23,0,0,0.18,0.32,0.5,0.37,0.63,NA,NA,"projected backward 1 day",-1,0.133689839572192,0.81592039800995,0.624649859943977,0.461206896551724,0.278357689631176,0.691810344827586,0.521527777777778,0.193798449612403,0.111607142857143,0.574240479246898,0.833333333333333,0.553191489361702,0.433333333333333,0.481930996863494,3.74,2.01,14.28,4.64,14.37,18.56,57.6,7.74,4.48,23.37,3,19.74,15,73.33
NA,NA,2014-07-05,NA,NA,"A82","H",12,24,2,0,1,0,0,0,0,NA,NA,"projected backward 1 day",-1,1,0.81592039800995,0.470479704797048,0.309333333333333,0.496240601503759,0.648250460405157,0.521527777777778,NA,0.111607142857143,0.37243947858473,0.553245116572149,0.454545454545455,0.538711776187378,0.481930996863494,2.82,2.01,10.84,15,10.64,16.29,57.6,0,4.48,10.74,31.74,11,15.37,73.33
NA,NA,2014-07-08,NA,NA,"A3401","H",1,5,1,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0,0,0,0.459652706843718,0.0857632933104631,0.130393551446183,NA,0,0,0,0.214776632302405,0.287828947368421,0.131434830230011,0,5.73,2.71,12.29,9.79,11.66,42.18,0,9.86,0.71,11.28,11.64,12.16,45.65
NA,NA,2014-07-08,NA,NA,"A2219","H",1,7,1,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0,0.289948453608247,0.0444444444444444,0,NA,0.130393551446183,NA,0,0.116279069767442,0.197628458498024,0,NA,0.131434830230011,0,1.45,15.52,22.5,2.71,0,42.18,0,3.02,21.5,17.71,3.42,0,45.65
NA,NA,2014-07-08,NA,NA,"A2232","H",1,11,2,0,0,0,0,0,0,NA,NA,"projected backward 1 day",-1,NA,0,0.183823529411765,0,0.0857632933104631,NA,0.130393551446183,NA,0,0.107204116638079,0,0.287828947368421,NA,0.131434830230011,0,5.73,24.48,0.31,11.66,0,42.18,0,9.86,23.32,0.31,12.16,0,45.65
NA,NA,2014-07-08,NA,NA,"D26","H",1,13,0,1,0.18,0.32,1.29,0.95,1.26,NA,NA,"projected backward 1 day",-1,0.111731843575419,NA,0.223463687150838,0.5,NA,0,0.130393551446183,0.40045766590389,NA,0.122399020807834,0.28735632183908,NA,0,0.131434830230011,8.95,0,8.95,5,0,19.28,42.18,8.74,0,16.34,1.74,0,18.83,45.65
NA,NA,2014-07-08,NA,NA,"A1899","H",1,14,1,0,0.18,0.32,0.5,0.74,1.26,NA,NA,"projected backward 1 day",-1,0.446428571428571,0.387596899224806,0.0835421888053467,0,0,NA,0.130393551446183,0.208550573514077,0.105042016806723,0.280673616680032,0,0,NA,0.131434830230011,4.48,6.45,11.97,16.57,2.71,0,42.18,9.59,4.76,12.47,18.12,0.71,0,45.65
